Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
2,5.0,2.0,10.0,1,1,16/1/2023
0,1.0,3.0,3.0,0,1,19/3/2023
2,4.0,2.0,8.0,1,1,9/6/2023
2,4.0,2.0,8.0,0,0,27/3/2023
5,2.0,5.0,10.0,1,1,16/6/2023
6,5.0,4.0,20.0,2,1,4/7/2023
5,3.0,5.0,15.0,1,1,3/9/2023
8,2.0,4.0,8.0,2,1,26/6/2023
2,3.0,2.0,6.0,2,1,18/4/2023
4,4.0,3.0,12.0,1,0,22/11/2023
6,4.0,4.0,16.0,1,0,25/12/2023
6,1.0,4.0,4.0,1,0,17/6/2023
1,4.0,3.0,12.0,2,1,1/1/2023
0,2.0,3.0,6.0,2,1,19/3/2023
0,5.0,3.0,15.0,0,0,8/9/2023
5,2.0,5.0,10.0,1,1,3/5/2023
3,4.0,1.0,4.0,0,1,21/2/2023
8,4.0,4.0,16.0,0,1,16/11/2023
1,1.0,3.0,3.0,2,0,21/12/2023
6,5.0,4.0,20.0,0,1,17/5/2023
9,3.0,1.5,4.5,0,1,19/11/2023
2,1.0,2.0,2.0,2,1,27/8/2023
6,5.0,4.0,20.0,2,1,22/12/2023
8,3.0,4.0,12.0,2,1,4/11/2023
2,1.0,2.0,2.0,2,1,15/4/2023
2,1.0,2.0,2.0,0,1,9/8/2023
6,4.0,4.0,16.0,2,0,7/12/2023
2,3.0,2.0,6.0,2,1,30/5/2023
6,3.0,4.0,12.0,2,1,18/12/2023
0,3.0,3.0,9.0,1,0,20/8/2023
2,5.0,2.0,10.0,0,1,17/10/2023
3,2.0,1.0,2.0,2,1,7/8/2023
4,5.0,3.0,15.0,2,0,20/11/2023
5,5.0,5.0,25.0,0,1,4/8/2023
0,5.0,3.0,15.0,0,1,1/12/2023
4,3.0,3.0,9.0,1,1,30/1/2023
2,3.0,2.0,6.0,2,1,25/1/2023
8,1.0,4.0,4.0,1,1,26/1/2023
7,1.0,4.0,4.0,2,0,18/4/2023
4,1.0,3.0,3.0,1,1,8/9/2023
9,3.0,,,2,1,24/2/2023
3,3.0,1.0,3.0,2,1,24/12/2023
7,2.0,4.0,8.0,2,1,3/8/2023
0,4.0,3.0,12.0,2,1,5/4/2023
9,4.0,1.5,6.0,0,0,18/1/2023
5,1.0,5.0,5.0,0,1,15/9/2023
2,3.0,2.0,6.0,2,1,2/11/2023
2,1.0,2.0,2.0,2,1,22/10/2023
5,5.0,5.0,25.0,1,0,25/8/2023
3,2.0,1.0,2.0,2,0,31/5/2023
0,5.0,3.0,15.0,1,1,5/1/2023
1,5.0,3.0,15.0,1,0,28/10/2023
2,3.0,2.0,6.0,2,0,11/6/2023
9,3.0,1.5,4.5,2,1,24/7/2023
5,1.0,5.0,5.0,2,1,17/1/2023
4,5.0,3.0,15.0,2,0,12/1/2023
4,5.0,3.0,15.0,0,1,12/8/2023
3,4.0,1.0,4.0,2,1,28/4/2023
3,5.0,1.0,5.0,2,1,7/11/2023
5,4.0,5.0,20.0,0,0,25/3/2023
6,3.0,4.0,12.0,2,1,12/3/2023
3,4.0,1.0,4.0,2,1,24/12/2023
4,4.0,3.0,12.0,0,0,30/7/2023
8,4.0,4.0,16.0,0,0,5/2/2023
8,3.0,4.0,12.0,0,1,18/4/2023
1,5.0,3.0,15.0,0,0,3/12/2023
9,1.0,1.5,1.5,2,1,2/2/2023
6,4.0,4.0,16.0,1,1,21/10/2023
8,2.0,4.0,8.0,2,0,8/8/2023
8,2.0,4.0,8.0,2,1,28/3/2023
9,2.0,1.5,3.0,2,1,15/8/2023
2,2.0,2.0,4.0,1,1,5/10/2023
2,2.0,2.0,4.0,2,1,14/6/2023
0,1.0,3.0,3.0,2,0,31/12/2023
3,2.0,1.0,2.0,2,1,17/6/2023
4,5.0,3.0,15.0,0,0,15/1/2023
9,1.0,1.5,1.5,0,1,26/8/2023
8,3.0,4.0,12.0,2,1,18/1/2023
2,1.0,2.0,2.0,1,0,24/10/2023
2,5.0,2.0,10.0,2,1,1/9/2023
8,3.0,4.0,12.0,2,0,5/11/2023
6,2.0,4.0,8.0,1,1,12/5/2023
2,2.0,2.0,4.0,2,1,25/5/2023
4,2.0,3.0,6.0,2,0,12/7/2023
5,4.0,5.0,20.0,0,1,28/5/2023
2,4.0,2.0,8.0,2,1,30/4/2023
4,3.0,3.0,9.0,2,0,1/12/2023
5,1.0,5.0,5.0,1,0,25/1/2023
9,1.0,1.5,1.5,0,1,22/12/2023
0,5.0,3.0,15.0,2,1,28/12/2023
8,2.0,4.0,8.0,2,1,30/3/2023
4,1.0,3.0,3.0,0,1,12/3/2023
4,1.0,3.0,3.0,2,1,13/4/2023
2,1.0,2.0,2.0,1,0,1/12/2023
3,2.0,1.0,2.0,2,1,10/12/2023
5,4.0,5.0,20.0,0,1,3/10/2023
6,4.0,4.0,16.0,2,1,26/2/2023
4,1.0,3.0,3.0,2,1,19/4/2023
6,4.0,4.0,16.0,0,1,15/1/2023
5,1.0,5.0,5.0,2,1,16/2/2023
9,4.0,1.5,6.0,2,1,24/8/2023
0,1.0,3.0,3.0,1,1,12/1/2023
2,2.0,2.0,4.0,2,1,15/9/2023
3,4.0,1.0,4.0,1,1,4/7/2023
6,4.0,4.0,16.0,0,0,19/2/2023
2,4.0,2.0,8.0,2,1,27/3/2023
2,1.0,2.0,2.0,2,1,15/7/2023
4,1.0,3.0,3.0,2,1,9/7/2023
0,2.0,3.0,6.0,1,1,17/10/2023
4,1.0,3.0,3.0,1,0,19/3/2023
6,5.0,4.0,20.0,2,0,12/2/2023
1,4.0,3.0,12.0,2,1,24/1/2023
0,2.0,3.0,6.0,1,1,4/3/2023
3,4.0,1.0,4.0,2,1,2/5/2023
4,2.0,3.0,6.0,1,1,14/6/2023
8,1.0,4.0,4.0,1,1,9/2/2023
6,1.0,4.0,4.0,2,1,11/8/2023
3,1.0,1.0,1.0,1,1,6/4/2023
8,4.0,4.0,16.0,2,1,19/3/2023
5,1.0,5.0,5.0,2,0,20/11/2023
8,4.0,4.0,16.0,2,0,27/10/2023
5,5.0,5.0,25.0,2,0,11/4/2023
0,1.0,3.0,3.0,1,0,7/9/2023
3,3.0,1.0,3.0,1,1,2/6/2023
9,4.0,1.5,6.0,1,1,16/6/2023
6,2.0,4.0,8.0,1,1,23/9/2023
8,2.0,4.0,8.0,2,1,22/10/2023
3,4.0,1.0,4.0,2,1,19/8/2023
8,3.0,4.0,12.0,2,0,24/4/2023
1,5.0,3.0,15.0,1,0,8/11/2023
5,3.0,5.0,15.0,2,1,30/11/2023
4,5.0,3.0,15.0,2,1,7/4/2023
0,5.0,3.0,15.0,0,1,18/9/2023
0,5.0,3.0,15.0,1,0,19/7/2023
0,2.0,3.0,6.0,0,0,25/7/2023
0,3.0,3.0,9.0,2,0,11/8/2023
0,4.0,3.0,12.0,2,1,28/10/2023
4,1.0,3.0,3.0,2,1,20/5/2023
3,5.0,1.0,5.0,2,0,19/5/2023
8,1.0,4.0,4.0,0,0,5/9/2023
3,4.0,1.0,4.0,2,0,12/4/2023
2,5.0,2.0,10.0,2,1,22/6/2023
3,3.0,1.0,3.0,2,0,25/4/2023
9,2.0,1.5,3.0,2,1,14/6/2023
3,3.0,1.0,3.0,1,0,5/1/2023
8,2.0,4.0,8.0,2,1,21/10/2023
5,5.0,5.0,25.0,2,0,29/3/2023
6,4.0,4.0,16.0,0,0,3/6/2023
8,4.0,4.0,16.0,0,1,2/8/2023
9,3.0,1.5,4.5,2,1,26/7/2023
6,4.0,4.0,16.0,2,0,26/12/2023
5,1.0,5.0,5.0,2,1,16/10/2023
2,4.0,2.0,8.0,2,1,26/1/2023
9,4.0,1.5,6.0,2,1,25/11/2023
9,2.0,1.5,3.0,2,0,3/11/2023
3,1.0,1.0,1.0,1,1,17/10/2023
5,4.0,5.0,20.0,2,1,4/4/2023
9,3.0,1.5,4.5,0,0,1/11/2023
5,2.0,5.0,10.0,2,1,13/9/2023
4,2.0,3.0,6.0,1,1,23/10/2023
3,1.0,1.0,1.0,0,1,12/6/2023
2,3.0,2.0,6.0,2,1,19/5/2023
2,3.0,2.0,6.0,2,1,25/12/2023
4,3.0,3.0,9.0,2,1,16/6/2023
0,3.0,3.0,9.0,0,1,28/12/2023
9,3.0,1.5,4.5,1,1,8/3/2023
9,1.0,1.5,1.5,1,0,22/2/2023
7,3.0,4.0,12.0,1,1,24/12/2023
4,3.0,3.0,9.0,0,1,27/9/2023
4,3.0,3.0,9.0,2,0,24/4/2023
2,2.0,2.0,4.0,2,1,18/5/2023
0,5.0,3.0,15.0,2,1,14/6/2023
2,2.0,2.0,4.0,2,1,20/9/2023
4,2.0,3.0,6.0,1,1,30/6/2023
4,3.0,3.0,9.0,0,1,23/2/2023
9,5.0,1.5,7.5,1,1,15/8/2023
6,2.0,4.0,8.0,1,1,28/9/2023
3,5.0,1.0,5.0,2,0,21/7/2023
9,1.0,1.5,1.5,2,1,2/3/2023
9,5.0,1.5,7.5,2,0,7/9/2023
0,2.0,3.0,6.0,1,1,7/6/2023
6,1.0,4.0,4.0,2,0,1/1/2023
5,5.0,5.0,25.0,2,1,15/4/2023
0,5.0,3.0,15.0,2,1,29/6/2023
3,5.0,1.0,5.0,2,1,9/3/2023
2,4.0,2.0,8.0,1,0,26/5/2023
7,1.0,4.0,4.0,2,1,9/9/2023
5,4.0,5.0,20.0,2,1,11/5/2023
0,2.0,3.0,6.0,2,1,13/9/2023
2,5.0,2.0,10.0,2,1,25/8/2023
6,5.0,4.0,20.0,0,0,27/9/2023
2,1.0,2.0,2.0,2,1,25/12/2023
8,5.0,4.0,20.0,1,1,27/9/2023
9,3.0,1.5,4.5,2,1,17/8/2023
5,5.0,5.0,25.0,2,1,5/9/2023
2,4.0,2.0,8.0,2,1,18/2/2023
9,3.0,1.5,4.5,2,1,27/11/2023
0,3.0,3.0,9.0,2,1,12/3/2023
4,5.0,3.0,15.0,2,1,6/1/2023
9,2.0,1.5,3.0,0,1,4/12/2023
8,1.0,4.0,4.0,0,1,21/8/2023
6,1.0,4.0,4.0,0,1,8/7/2023
4,4.0,3.0,12.0,2,1,12/4/2023
8,5.0,4.0,20.0,2,1,29/6/2023
0,1.0,3.0,3.0,0,1,8/7/2023
2,5.0,2.0,10.0,1,0,23/3/2023
4,2.0,3.0,6.0,2,0,24/8/2023
5,5.0,5.0,25.0,0,1,21/4/2023
6,1.0,4.0,4.0,2,1,22/5/2023
3,1.0,1.0,1.0,2,1,27/11/2023
3,2.0,1.0,2.0,2,0,27/9/2023
8,3.0,4.0,12.0,0,1,28/6/2023
0,3.0,3.0,9.0,2,1,30/12/2023
5,1.0,5.0,5.0,2,1,27/6/2023
4,4.0,3.0,12.0,0,1,10/8/2023
2,5.0,2.0,10.0,2,1,31/8/2023
0,4.0,3.0,12.0,2,1,21/7/2023
6,5.0,4.0,20.0,2,0,30/8/2023
3,3.0,1.0,3.0,2,0,1/9/2023
0,5.0,3.0,15.0,2,1,10/3/2023
2,3.0,2.0,6.0,1,1,21/6/2023
4,4.0,3.0,12.0,2,0,2/7/2023
6,3.0,4.0,12.0,2,1,10/3/2023
6,2.0,4.0,8.0,2,1,11/5/2023
2,5.0,2.0,10.0,2,1,23/6/2023
6,3.0,4.0,12.0,2,0,17/1/2023
5,3.0,5.0,15.0,2,0,23/7/2023
8,4.0,4.0,16.0,1,1,6/6/2023
6,2.0,4.0,8.0,2,0,11/5/2023
3,3.0,1.0,3.0,2,1,31/3/2023
5,3.0,5.0,15.0,1,0,20/10/2023
5,1.0,5.0,5.0,2,1,18/8/2023
8,2.0,4.0,8.0,0,0,16/1/2023
9,5.0,1.5,7.5,2,1,18/11/2023
9,5.0,1.5,7.5,0,0,11/11/2023
8,2.0,4.0,8.0,2,0,19/10/2023
2,2.0,2.0,4.0,2,1,21/5/2023
6,4.0,4.0,16.0,0,0,20/9/2023
5,3.0,5.0,15.0,1,0,1/10/2023
6,2.0,4.0,8.0,2,0,25/4/2023
8,2.0,4.0,8.0,2,1,2/10/2023
4,4.0,3.0,12.0,1,1,27/2/2023
7,3.0,4.0,12.0,2,0,31/12/2023
4,3.0,3.0,9.0,2,1,30/5/2023
9,5.0,1.5,7.5,2,1,17/1/2023
3,5.0,1.0,5.0,2,1,31/8/2023
8,4.0,4.0,16.0,1,1,16/6/2023
8,5.0,4.0,20.0,2,0,20/5/2023
0,2.0,3.0,6.0,2,0,14/12/2023
2,3.0,2.0,6.0,0,0,21/3/2023
5,4.0,5.0,20.0,1,1,27/12/2023
0,,3.0,,1,1,1/12/2023
9,1.0,1.5,1.5,2,1,5/10/2023
5,3.0,5.0,15.0,0,0,6/7/2023
3,1.0,1.0,1.0,0,1,9/6/2023
2,1.0,2.0,2.0,1,1,30/3/2023
2,1.0,2.0,2.0,2,1,8/9/2023
7,3.0,4.0,12.0,1,1,9/4/2023
0,2.0,3.0,6.0,1,0,17/1/2023
0,1.0,3.0,3.0,2,0,16/6/2023
0,3.0,3.0,9.0,0,1,27/2/2023
3,4.0,1.0,4.0,2,1,8/3/2023
3,5.0,1.0,5.0,2,1,13/7/2023
9,2.0,1.5,3.0,1,1,24/12/2023
6,4.0,4.0,16.0,2,1,24/3/2023
6,1.0,4.0,4.0,1,1,16/6/2023
0,5.0,3.0,15.0,2,0,6/8/2023
5,3.0,5.0,15.0,1,0,15/4/2023
8,4.0,4.0,16.0,0,1,7/3/2023
5,3.0,5.0,15.0,0,0,19/12/2023
9,2.0,1.5,3.0,1,1,23/5/2023
6,5.0,4.0,20.0,1,0,12/11/2023
7,2.0,4.0,8.0,2,1,18/6/2023
2,2.0,2.0,4.0,2,1,24/3/2023
9,4.0,1.5,6.0,2,1,6/11/2023
9,4.0,1.5,6.0,2,1,2/9/2023
1,5.0,3.0,15.0,2,1,24/8/2023
5,4.0,5.0,20.0,0,1,23/5/2023
0,3.0,3.0,9.0,0,0,8/1/2023
0,5.0,3.0,15.0,2,1,3/10/2023
4,2.0,3.0,6.0,2,0,25/11/2023
4,3.0,3.0,9.0,1,0,19/4/2023
3,2.0,1.0,2.0,2,1,16/6/2023
0,1.0,3.0,3.0,1,1,8/7/2023
8,4.0,4.0,16.0,0,1,28/7/2023
3,1.0,1.0,1.0,2,0,16/6/2023
9,4.0,1.5,6.0,2,1,3/3/2023
4,3.0,3.0,9.0,0,1,10/12/2023
5,2.0,5.0,10.0,1,0,8/3/2023
8,2.0,4.0,8.0,2,1,19/8/2023
8,5.0,4.0,20.0,0,1,16/6/2023
0,3.0,3.0,9.0,0,0,3/2/2023
6,1.0,4.0,4.0,2,1,13/1/2023
6,5.0,4.0,20.0,2,1,15/4/2023
9,3.0,1.5,4.5,2,0,11/4/2023
0,1.0,3.0,3.0,1,1,28/3/2023
2,2.0,2.0,4.0,2,1,30/3/2023
1,5.0,3.0,15.0,1,1,23/7/2023
5,4.0,5.0,20.0,2,0,20/11/2023
9,3.0,1.5,4.5,2,1,16/12/2023
0,5.0,3.0,15.0,2,1,12/8/2023
4,2.0,3.0,6.0,2,1,9/6/2023
9,4.0,1.5,6.0,2,0,19/4/2023
8,4.0,4.0,16.0,0,1,5/8/2023
4,3.0,3.0,9.0,2,0,9/3/2023
8,4.0,4.0,16.0,2,1,4/2/2023
6,5.0,4.0,20.0,0,1,7/3/2023
2,2.0,2.0,4.0,0,1,29/6/2023
4,2.0,3.0,6.0,2,1,16/6/2023
2,4.0,2.0,8.0,2,1,31/7/2023
4,5.0,3.0,15.0,0,1,6/11/2023
3,3.0,1.0,3.0,2,1,26/5/2023
6,5.0,4.0,20.0,2,1,18/12/2023
5,3.0,5.0,15.0,2,1,4/11/2023
1,3.0,3.0,9.0,2,1,30/1/2023
5,4.0,5.0,20.0,2,0,15/7/2023
4,2.0,3.0,6.0,2,1,25/10/2023
4,1.0,3.0,3.0,0,1,18/7/2023
5,2.0,5.0,10.0,2,1,31/1/2023
2,4.0,2.0,8.0,1,1,15/9/2023
4,1.0,3.0,3.0,2,1,5/11/2023
5,2.0,5.0,10.0,2,1,11/4/2023
4,3.0,3.0,9.0,0,1,15/2/2023
9,1.0,1.5,1.5,2,0,9/3/2023
4,3.0,3.0,9.0,2,1,24/3/2023
2,3.0,2.0,6.0,2,1,16/11/2023
4,2.0,3.0,6.0,2,1,28/7/2023
9,2.0,1.5,3.0,2,1,17/10/2023
4,3.0,3.0,9.0,1,1,7/10/2023
9,5.0,1.5,7.5,0,1,5/2/2023
4,3.0,3.0,9.0,2,0,9/8/2023
3,5.0,1.0,5.0,1,1,8/2/2023
9,5.0,1.5,7.5,0,1,4/10/2023
3,5.0,1.0,5.0,0,1,27/2/2023
3,4.0,1.0,4.0,1,0,27/1/2023
6,3.0,4.0,12.0,2,1,25/5/2023
6,5.0,4.0,20.0,2,0,8/5/2023
4,2.0,3.0,6.0,0,0,16/7/2023
0,5.0,3.0,15.0,0,1,3/1/2023
6,2.0,4.0,8.0,0,1,4/12/2023
5,4.0,5.0,20.0,0,1,15/5/2023
3,3.0,1.0,3.0,0,1,6/12/2023
2,5.0,2.0,10.0,2,1,26/7/2023
2,5.0,2.0,10.0,1,0,8/1/2023
3,3.0,1.0,3.0,0,0,30/9/2023
6,2.0,4.0,8.0,2,1,5/6/2023
3,2.0,1.0,2.0,0,1,2/8/2023
5,1.0,5.0,5.0,0,1,23/6/2023
0,4.0,3.0,12.0,2,1,5/8/2023
5,4.0,5.0,20.0,2,1,10/6/2023
6,5.0,4.0,20.0,2,1,7/7/2023
2,4.0,2.0,8.0,0,0,12/12/2023
2,5.0,2.0,10.0,2,1,3/5/2023
6,4.0,4.0,16.0,0,1,17/12/2023
6,5.0,4.0,20.0,2,1,16/6/2023
9,2.0,1.5,3.0,2,1,3/6/2023
5,3.0,5.0,15.0,2,1,19/2/2023
5,1.0,5.0,5.0,2,1,16/12/2023
0,1.0,3.0,3.0,2,1,22/10/2023
7,1.0,4.0,4.0,1,1,8/6/2023
4,4.0,3.0,12.0,2,1,31/5/2023
6,1.0,4.0,4.0,2,1,31/7/2023
1,5.0,3.0,15.0,2,1,9/9/2023
6,2.0,4.0,8.0,2,1,31/5/2023
0,2.0,3.0,6.0,2,1,29/9/2023
6,5.0,4.0,20.0,1,1,17/7/2023
6,2.0,4.0,8.0,1,0,2/1/2023
9,3.0,1.5,4.5,2,0,16/6/2023
0,3.0,3.0,9.0,1,1,11/4/2023
3,5.0,1.0,5.0,0,0,21/5/2023
8,3.0,4.0,12.0,1,1,6/12/2023
5,2.0,5.0,10.0,2,1,4/7/2023
4,4.0,3.0,12.0,1,1,29/8/2023
5,4.0,5.0,20.0,1,1,12/2/2023
5,1.0,5.0,5.0,2,1,5/2/2023
5,2.0,5.0,10.0,0,0,11/5/2023
3,5.0,1.0,5.0,2,1,3/7/2023
3,5.0,1.0,5.0,1,1,30/4/2023
5,2.0,5.0,10.0,2,1,16/6/2023
4,5.0,3.0,15.0,1,1,22/6/2023
3,4.0,1.0,4.0,0,1,8/7/2023
9,1.0,1.5,1.5,2,1,16/8/2023
0,1.0,3.0,3.0,2,0,17/1/2023
6,5.0,4.0,20.0,0,1,30/6/2023
4,5.0,3.0,15.0,0,1,19/11/2023
5,1.0,5.0,5.0,1,1,11/4/2023
2,3.0,2.0,6.0,2,0,6/8/2023
5,3.0,5.0,15.0,1,1,22/8/2023
0,5.0,3.0,15.0,0,1,6/7/2023
1,4.0,3.0,12.0,0,1,31/10/2023
0,5.0,3.0,15.0,1,1,16/6/2023
3,3.0,1.0,3.0,2,1,28/10/2023
4,4.0,3.0,12.0,2,0,8/10/2023
3,2.0,1.0,2.0,2,1,28/11/2023
2,2.0,2.0,4.0,2,1,24/5/2023
6,5.0,4.0,20.0,2,1,16/6/2023
5,3.0,5.0,15.0,0,0,29/4/2023
3,1.0,1.0,1.0,0,0,12/10/2023
0,5.0,3.0,15.0,1,1,26/5/2023
8,4.0,4.0,16.0,2,1,29/4/2023
4,1.0,3.0,3.0,2,1,14/1/2023
3,4.0,1.0,4.0,2,1,6/6/2023
1,5.0,3.0,15.0,1,1,5/3/2023
2,3.0,2.0,6.0,2,1,10/6/2023
5,5.0,5.0,25.0,2,1,19/4/2023
5,4.0,5.0,20.0,2,0,31/10/2023
2,3.0,2.0,6.0,2,1,16/9/2023
4,2.0,3.0,6.0,1,1,16/8/2023
4,2.0,3.0,6.0,0,1,26/1/2023
9,4.0,1.5,6.0,2,0,16/6/2023
0,2.0,3.0,6.0,0,0,29/4/2023
3,3.0,1.0,3.0,1,1,30/3/2023
2,3.0,2.0,6.0,2,1,2/11/2023
2,1.0,2.0,2.0,2,1,24/6/2023
5,5.0,5.0,25.0,2,1,8/10/2023
3,3.0,1.0,3.0,2,1,9/11/2023
8,1.0,4.0,4.0,2,1,2/3/2023
7,4.0,4.0,16.0,2,1,10/7/2023
8,4.0,4.0,16.0,1,1,12/4/2023
4,3.0,3.0,9.0,2,1,10/5/2023
3,1.0,1.0,1.0,0,1,15/7/2023
2,4.0,2.0,8.0,2,1,7/10/2023
0,5.0,3.0,15.0,2,1,28/1/2023
7,3.0,4.0,12.0,2,1,18/5/2023
1,1.0,3.0,3.0,0,1,21/8/2023
9,3.0,1.5,4.5,1,0,24/12/2023
6,2.0,4.0,8.0,2,1,18/7/2023
3,5.0,1.0,5.0,2,1,19/7/2023
2,5.0,2.0,10.0,2,1,6/10/2023
4,3.0,3.0,9.0,0,1,27/12/2023
9,3.0,1.5,4.5,2,1,19/12/2023
5,2.0,5.0,10.0,0,1,26/7/2023
9,5.0,1.5,7.5,2,0,6/2/2023
1,3.0,3.0,9.0,0,0,2/10/2023
2,5.0,2.0,10.0,2,1,21/7/2023
8,3.0,4.0,12.0,1,0,4/11/2023
3,2.0,1.0,2.0,2,1,2/4/2023
3,1.0,1.0,1.0,1,1,21/11/2023
0,2.0,3.0,6.0,2,0,10/2/2023
9,2.0,1.5,3.0,1,1,26/6/2023
8,3.0,4.0,12.0,1,0,25/11/2023
5,5.0,5.0,25.0,2,1,31/12/2023
9,1.0,1.5,1.5,1,0,19/10/2023
5,2.0,5.0,10.0,2,1,23/7/2023
2,4.0,2.0,8.0,1,0,19/12/2023
3,5.0,1.0,5.0,2,1,6/2/2023
4,5.0,3.0,15.0,2,1,2/4/2023
4,5.0,3.0,15.0,1,1,11/6/2023
8,1.0,4.0,4.0,2,1,11/1/2023
3,1.0,1.0,1.0,2,1,21/5/2023
0,5.0,3.0,15.0,0,1,26/9/2023
3,4.0,1.0,4.0,2,1,23/7/2023
2,1.0,2.0,2.0,1,1,21/10/2023
8,5.0,4.0,20.0,2,0,18/10/2023
9,5.0,1.5,7.5,1,0,16/6/2023
5,1.0,5.0,5.0,0,0,23/6/2023
4,5.0,3.0,15.0,1,0,9/6/2023
0,2.0,3.0,6.0,2,0,13/1/2023
2,3.0,2.0,6.0,2,0,24/7/2023
6,2.0,4.0,8.0,2,1,8/9/2023
0,4.0,3.0,12.0,2,1,8/11/2023
5,3.0,5.0,15.0,2,0,16/6/2023
9,5.0,1.5,7.5,1,1,13/4/2023
2,2.0,2.0,4.0,2,1,23/10/2023
4,3.0,3.0,9.0,2,0,23/2/2023
7,1.0,4.0,4.0,2,1,6/2/2023
3,5.0,1.0,5.0,1,1,19/9/2023
9,2.0,1.5,3.0,1,1,4/1/2023
1,5.0,3.0,15.0,2,1,25/10/2023
9,4.0,1.5,6.0,2,1,15/12/2023
4,3.0,3.0,9.0,0,1,30/8/2023
9,3.0,1.5,4.5,2,1,20/3/2023
1,4.0,3.0,12.0,2,1,9/10/2023
6,2.0,4.0,8.0,0,1,10/6/2023
9,4.0,1.5,6.0,2,1,22/8/2023
9,4.0,1.5,6.0,2,0,9/8/2023
0,1.0,3.0,3.0,0,0,8/2/2023
2,4.0,2.0,8.0,2,1,30/6/2023
6,2.0,4.0,8.0,2,0,22/1/2023
4,2.0,3.0,6.0,2,0,7/1/2023
2,1.0,2.0,2.0,1,1,13/9/2023
2,2.0,2.0,4.0,0,1,15/10/2023
3,2.0,1.0,2.0,1,0,16/6/2023
6,2.0,4.0,8.0,0,1,21/9/2023
9,5.0,1.5,7.5,2,1,5/9/2023
5,2.0,5.0,10.0,2,1,7/11/2023
6,2.0,4.0,8.0,2,0,15/7/2023
6,3.0,4.0,12.0,2,1,12/1/2023
0,1.0,3.0,3.0,2,1,31/5/2023
2,1.0,2.0,2.0,0,0,18/6/2023
0,4.0,3.0,12.0,2,1,28/6/2023
0,2.0,3.0,6.0,0,0,23/3/2023
6,4.0,4.0,16.0,2,0,2/7/2023
4,4.0,3.0,12.0,2,1,10/7/2023
2,1.0,2.0,2.0,1,0,5/6/2023
5,5.0,5.0,25.0,2,1,20/11/2023
9,1.0,1.5,1.5,2,1,19/5/2023
9,5.0,1.5,7.5,1,1,5/5/2023
5,2.0,5.0,10.0,2,0,31/1/2023
6,3.0,4.0,12.0,2,1,8/10/2023
4,1.0,3.0,3.0,2,1,20/3/2023
6,3.0,4.0,12.0,2,1,27/1/2023
3,5.0,1.0,5.0,1,1,2/1/2023
6,3.0,4.0,12.0,0,1,27/3/2023
8,5.0,4.0,20.0,2,1,29/12/2023
5,1.0,5.0,5.0,2,0,5/8/2023
4,4.0,3.0,12.0,1,1,20/4/2023
4,5.0,3.0,15.0,2,1,26/12/2023
5,2.0,5.0,10.0,1,0,28/9/2023
6,1.0,4.0,4.0,2,1,27/6/2023
0,3.0,3.0,9.0,2,1,4/8/2023
4,2.0,3.0,6.0,0,1,7/11/2023
4,3.0,3.0,9.0,2,0,4/5/2023
3,5.0,1.0,5.0,2,1,28/7/2023
7,4.0,4.0,16.0,2,0,6/12/2023
0,4.0,3.0,12.0,2,1,7/9/2023
0,4.0,3.0,12.0,2,0,8/10/2023
6,4.0,4.0,16.0,1,1,4/8/2023
0,5.0,3.0,15.0,0,0,12/4/2023
3,1.0,1.0,1.0,2,1,28/1/2023
4,2.0,3.0,6.0,2,1,12/9/2023
4,1.0,3.0,3.0,2,0,21/8/2023
1,5.0,3.0,15.0,0,0,18/8/2023
0,2.0,3.0,6.0,1,1,14/9/2023
3,1.0,1.0,1.0,2,1,31/3/2023
2,5.0,2.0,10.0,2,1,9/10/2023
9,5.0,1.5,7.5,2,1,2/6/2023
0,3.0,3.0,9.0,2,0,14/8/2023
2,3.0,2.0,6.0,2,1,30/8/2023
8,3.0,4.0,12.0,1,1,22/1/2023
0,1.0,3.0,3.0,2,1,21/12/2023
6,1.0,4.0,4.0,2,1,14/7/2023
4,3.0,3.0,9.0,2,0,13/12/2023
9,4.0,1.5,6.0,1,1,7/9/2023
1,1.0,3.0,3.0,0,1,30/1/2023
0,2.0,3.0,6.0,1,1,20/11/2023
0,1.0,3.0,3.0,2,1,5/9/2023
0,3.0,3.0,9.0,0,1,21/2/2023
4,1.0,3.0,3.0,1,1,24/6/2023
0,4.0,3.0,12.0,2,0,15/6/2023
2,4.0,2.0,8.0,2,1,30/3/2023
9,3.0,1.5,4.5,2,0,19/1/2023
0,3.0,3.0,9.0,0,0,15/9/2023
5,4.0,5.0,20.0,2,1,21/6/2023
5,3.0,5.0,15.0,2,1,30/6/2023
3,5.0,1.0,5.0,0,1,1/6/2023
3,2.0,1.0,2.0,1,0,5/12/2023
6,1.0,4.0,4.0,2,1,16/6/2023
8,5.0,4.0,20.0,2,1,9/8/2023
8,3.0,4.0,12.0,1,1,1/9/2023
2,1.0,2.0,2.0,2,1,8/3/2023
6,3.0,4.0,12.0,1,0,28/2/2023
5,3.0,5.0,15.0,2,1,7/11/2023
0,5.0,3.0,15.0,1,1,16/6/2023
8,5.0,4.0,20.0,2,1,8/5/2023
4,1.0,3.0,3.0,0,1,24/10/2023
3,4.0,1.0,4.0,0,1,27/10/2023
5,5.0,5.0,25.0,2,0,1/3/2023
